epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.08185,1.7987,0.38462,0.93077,1.61035,6.74255e-06,6.74255e-06,0.0680067
2,8.71056,1.58885,0.46154,0.95385,1.49258,1.27973e-05,1.27973e-05,0.0350128
3,11.8749,1.5059,0.46923,0.98462,1.43848,1.79398e-05,1.79398e-05,0.00201794
4,17.1704,1.43842,0.5,0.98462,1.40059,1.69237e-05,1.69237e-05,1.69237e-05
5,21.8018,1.4529,0.51538,0.98462,1.41582,1.55414e-05,1.55414e-05,1.55414e-05
6,27.0246,1.39987,0.53077,0.98462,1.27773,1.41592e-05,1.41592e-05,1.41592e-05
7,29.9712,1.39614,0.51538,0.98462,1.24121,1.27769e-05,1.27769e-05,1.27769e-05
8,34.852,1.35009,0.53077,0.98462,1.30215,1.13946e-05,1.13946e-05,1.13946e-05
9,38.3757,1.36034,0.56154,0.99231,1.24629,1.00124e-05,1.00124e-05,1.00124e-05
10,41.748,1.34794,0.53077,0.98462,1.28105,8.63011e-06,8.63011e-06,8.63011e-06
11,44.6576,1.32948,0.53846,0.98462,1.24199,7.24784e-06,7.24784e-06,7.24784e-06
12,48.3494,1.30927,0.56154,1,1.2873,5.86558e-06,5.86558e-06,5.86558e-06
13,51.2486,1.30187,0.56154,0.99231,1.26562,4.48332e-06,4.48332e-06,4.48332e-06
14,54.5331,1.2893,0.54615,0.97692,1.35176,3.10105e-06,3.10105e-06,3.10105e-06
15,58.0606,1.32161,0.54615,0.98462,1.24766,1.71879e-06,1.71879e-06,1.71879e-06
